player_id,player_name,team,conf,div,Pos,pos_group,No.,Yrs,College,ncaa_conf,GS
BouyA.00,A.J. Bouye,CAR,NFC,NFC South,CB,def_backs,24,9,Central Florida,American,7
BurnBr00,Brian Burns,CAR,NFC,NFC South,EDGE,def_line,53,3,Florida St.,ACC,16
ChinJe00,Jeremy Chinn,CAR,NFC,NFC South,S,def_backs,21,2,Southern Illinois,FCS,16
DarnSa00,Sam Darnold,CAR,NFC,NFC South,QB,off_skill,14,4,USC,Pac-12,11
ErviCa00,Cameron Erving,CAR,NFC,NFC South,OT,off_line,75,7,Florida St.,ACC,9
FoxxMo00,Morgan Fox,CAR,NFC,NFC South,DL,def_line,91,6,Colorado State-Pueblo,D2,9
GilmSt00,Stephon Gilmore,CAR,NFC,NFC South,CB,def_backs,9,10,South Carolina,SEC,3
HornJa00,Jaycee Horn,CAR,NFC,NFC South,CB,def_backs,8,1,South Carolina,SEC,3
HubbCh01,Chuba Hubbard,CAR,NFC,NFC South,RB,off_skill,30,1,Oklahoma St.,Big 12,10
JackDo02,Donte Jackson,CAR,NFC,NFC South,CB,def_backs,26,4,LSU,SEC,12
McCaCh01,Christian McCaffrey,CAR,NFC,NFC South,RB,off_skill,22,5,Stanford,Pac-12,7
MoorD.00,D.J. Moore,CAR,NFC,NFC South,WR,off_skill,2,4,Maryland,Big Ten,17
NewtCa00,Cam Newton,CAR,NFC,NFC South,QB,off_skill,1,11,Auburn,SEC,5
ReddHa00,Haason Reddick,CAR,NFC,NFC South,OLB,def_lbs,43,5,Temple,American,16
DaltAn00,Andy Dalton,CHI,NFC,NFC North,QB,off_skill,14,11,TCU,Big 12,6
FielJu00,Justin Fields,CHI,NFC,NFC North,QB,off_skill,1,1,Ohio St.,Big Ten,10
FoleNi00,Nick Foles,CHI,NFC,NFC North,QB,off_skill,9,10,Arizona,Pac-12,1
GipsTa00,Tashaun Gipson,CHI,NFC,NFC North,DB,def_backs,38,10,Wyoming,Mountain West,12
GoodMa00,Marquise Goodwin,CHI,NFC,NFC North,WR,off_skill,84,9,Texas,Big 12,2
GrahJi00,Jimmy Graham,CHI,NFC,NFC North,TE,off_skill,80,12,Miami (FL),ACC,6
HerbKh00,Khalil Herbert,CHI,NFC,NFC North,RB,off_skill,24,1,Virginia Tech,ACC,2
HickAk00,Akiem Hicks,CHI,NFC,NFC North,DE,def_line,96,10,Regina,Canada,9
JackEd01,Eddie Jackson,CHI,NFC,NFC North,SS,def_backs,4,5,Alabama,SEC,14
JenkTe00,Teven Jenkins,CHI,NFC,NFC North,T,off_line,76,1,Oklahoma St.,Big 12,2
KmetCo00,Cole Kmet,CHI,NFC,NFC North,TE,off_skill,85,2,Notre Dame,Independent,17
MackKh00,Khalil Mack,CHI,NFC,NFC North,OLB,def_lbs,52,8,Buffalo,MAC,7
MontDa01,David Montgomery,CHI,NFC,NFC North,RB,off_skill,32,3,Iowa St.,Big 12,13
MoonDa00,Darnell Mooney,CHI,NFC,NFC North,WR,off_skill,11,2,Tulane,American,14
OgleAl00,Alec Ogletree,CHI,NFC,NFC North,OLB,def_lbs,44,9,Georgia,SEC,16
PeteJa21,Jason Peters,CHI,NFC,NFC North,T,off_line,71,18,Arkansas,SEC,15
QuinRo00,Robert Quinn,CHI,NFC,NFC North,DE,def_line,94,11,North Carolina,ACC,16
RobiAl02,Allen Robinson,CHI,NFC,NFC North,WR,off_skill,12,8,Penn St.,Big Ten,11
SmitRo07,Roquan Smith,CHI,NFC,NFC North,ILB,def_lbs,58,4,Georgia,SEC,17
TrevDa00,Danny Trevathan,CHI,NFC,NFC North,OLB,def_lbs,59,10,Kentucky,SEC,1
WillDa05,Damien Williams,CHI,NFC,NFC North,RB,off_skill,8,8,Oklahoma,Big 12,2
ApplEl00,Eli Apple,CIN,AFC,AFC North,CB,def_backs,20,6,Ohio St.,Big Ten,15
AwuzCh00,Chidobe Awuzie,CIN,AFC,AFC North,CB,def_backs,22,5,Colorado,Pac-12,14
BellVo00,Vonn Bell,CIN,AFC,AFC North,SS,def_backs,24,6,Ohio St.,Big Ten,16
BoydTy00,Tyler Boyd,CIN,AFC,AFC North,WR,off_skill,83,6,Pittsburgh,ACC,10
BurrJo01,Joe Burrow,CIN,AFC,AFC North,QB,off_skill,9,2,LSU,SEC,16
ChasJa00,Ja'Marr Chase,CIN,AFC,AFC North,WR,off_skill,1,1,LSU,SEC,17
FlowTr01,Tre Flowers,CIN,AFC,AFC North,SS,def_backs,33,4,Oklahoma St.,Big 12,1
HargVe00,Vernon Hargreaves III,CIN,AFC,AFC North,CB,def_backs,29,6,Florida,SEC,1
HendTr00,Trey Hendrickson,CIN,AFC,AFC North,DE,def_line,91,5,Florida Atlantic,C-USA,14
HiggTe00,Tee Higgins,CIN,AFC,AFC North,WR,off_skill,85,2,Clemson,ACC,14
HiltMi01,Mike Hilton,CIN,AFC,AFC North,CB,def_backs,21,5,Mississippi,SEC,9
HubbSa00,Sam Hubbard,CIN,AFC,AFC North,DE,def_line,94,4,Ohio St.,Big Ten,16
McPhEv00,Evan McPherson,CIN,AFC,AFC North,K,spec_teams,2,1,Florida,SEC,0
MixoJo00,Joe Mixon,CIN,AFC,AFC North,RB,off_skill,28,5,Oklahoma,Big 12,16
OgunLa00,Larry Ogunjobi,CIN,AFC,AFC North,DT,def_line,65,5,Charlotte,C-USA,16
Sua-Xa00,Xavier Su'a-Filo,CIN,AFC,AFC North,OG,off_line,72,8,UCLA,Pac-12,2
UzomC.00,C.J. Uzomah,CIN,AFC,AFC North,TE,off_skill,87,7,Auburn,SEC,16
WaynTr00,Trae Waynes,CIN,AFC,AFC North,CB,def_backs,26,7,Michigan St.,Big Ten,4
WillJo10,Jonah Williams,CIN,AFC,AFC North,OL,off_line,73,2,Alabama,SEC,16
WilsLo00,Logan Wilson,CIN,AFC,AFC North,LB,def_lbs,55,2,Wyoming,Mountain West,13
BitoJo00,Joel Bitonio,CLE,AFC,AFC North,G,off_line,75,8,Nevada,Mountain West,17
ChubNi00,Nick Chubb,CLE,AFC,AFC North,RB,off_skill,24,4,Georgia,SEC,14
ClowJa00,Jadeveon Clowney,CLE,AFC,AFC North,DE,def_line,90,8,South Carolina,SEC,14
GarrMy00,Myles Garrett,CLE,AFC,AFC North,DE,def_line,95,5,Texas A&M,SEC,17
HiggRa00,Rashard Higgins,CLE,AFC,AFC North,WR,off_skill,82,6,Colorado St.,Mountain West,4
HillTr01,Troy Hill,CLE,AFC,AFC North,CB,def_backs,23,7,Oregon,Pac-12,4
HoopAu00,Austin Hooper,CLE,AFC,AFC North,TE,off_skill,81,6,Stanford,Pac-12,16
HuntKa00,Kareem Hunt,CLE,AFC,AFC North,RB,off_skill,27,5,Toledo,MAC,1
LandJa00,Jarvis Landry,CLE,AFC,AFC North,WR,off_skill,80,8,LSU,SEC,12
MayfBa00,Baker Mayfield,CLE,AFC,AFC North,QB,off_skill,6,4,Oklahoma,Big 12,14
NewsGr00,Greg Newsome II,CLE,AFC,AFC North,CB,def_backs,20,1,Northwestern,Big Ten,11
NjokDa00,David Njoku,CLE,AFC,AFC North,TE,off_skill,85,5,Miami (FL),ACC,11
OwusJe00,Jeremiah Owusu-Koramoah,CLE,AFC,AFC North,LB,def_lbs,28,1,Notre Dame,Independent,10
PeopDo00,Donovan Peoples-Jones,CLE,AFC,AFC North,WR,off_skill,11,2,Michigan,Big Ten,9
SmitMa02,Malcolm Smith,CLE,AFC,AFC North,MLB,def_lbs,56,11,USC,Pac-12,6
TakiSi00,Sione Takitaki,CLE,AFC,AFC North,LB,def_lbs,44,3,BYU,Independent,8
TellWy00,Wyatt Teller,CLE,AFC,AFC North,OG,off_line,77,4,Virginia Tech,ACC,17
TretJC00,J.C. Tretter,CLE,AFC,AFC North,OG,off_line,64,9,Cornell,FCS,16
WalkAn01,Anthony Walker,CLE,AFC,AFC North,MLB,def_lbs,4,5,Northwestern,Big Ten,12
WardDe02,Denzel Ward,CLE,AFC,AFC North,CB,def_backs,21,4,Ohio St.,Big Ten,15
WillGr00,Greedy Williams,CLE,AFC,AFC North,CB,def_backs,26,3,LSU,SEC,8
CollLa01,La'el Collins,DAL,NFC,NFC East,OT,off_line,71,7,LSU,SEC,10
CoopAm00,Amari Cooper,DAL,NFC,NFC East,WR,off_skill,19,7,Alabama,SEC,14
DiggTr00,Trevon Diggs,DAL,NFC,NFC East,CB,def_backs,27,2,Alabama,SEC,16
ElliEz00,Ezekiel Elliott,DAL,NFC,NFC East,RB,off_skill,21,6,Ohio St.,Big Ten,17
GallMi00,Michael Gallup,DAL,NFC,NFC East,WR,off_skill,13,4,Colorado St.,Mountain West,8
GregRa00,Randy Gregory,DAL,NFC,NFC East,DE,def_line,94,7,Nebraska,Big Ten,11
HookMa00,Malik Hooker,DAL,NFC,NFC East,FS,def_backs,28,5,Ohio St.,Big Ten,3
LambCe00,CeeDee Lamb,DAL,NFC,NFC East,WR,off_skill,88,2,Oklahoma,Big 12,13
LawrDe00,DeMarcus Lawrence,DAL,NFC,NFC East,DE,def_line,90,8,Boise St.,Mountain West,7
LewiJo01,Jourdan Lewis,DAL,NFC,NFC East,CB,def_backs,26,5,Michigan,Big Ten,13
MartZa00,Zack Martin,DAL,NFC,NFC East,G,off_line,70,8,Notre Dame,Independent,16
NealKe01,Keanu Neal,DAL,NFC,NFC East,FS,def_backs,42,6,Florida,SEC,5
ParsMi00,Micah Parsons,DAL,NFC,NFC East,LB,def_lbs,11,1,Penn St.,Big Ten,16
PresDa01,Dak Prescott,DAL,NFC,NFC East,QB,off_skill,4,6,Mississippi St.,SEC,16
SchuDa00,Dalton Schultz,DAL,NFC,NFC East,TE,off_skill,86,4,Stanford,Pac-12,15
SmitTy00,Tyron Smith,DAL,NFC,NFC East,OT,off_line,77,11,USC,Pac-12,11
VandLe00,Leighton Vander Esch,DAL,NFC,NFC East,OLB,def_lbs,55,4,Boise St.,Mountain West,16
ZuerGr00,Greg Zuerlein,DAL,NFC,NFC East,K,spec_teams,2,10,Missouri Western St.,D2,0
BollGa00,Garett Bolles,DEN,AFC,AFC West,OT,off_line,72,5,Utah,Pac-12,14
BridTe00,Teddy Bridgewater,DEN,AFC,AFC West,QB,off_skill,5,8,Louisville,ACC,14
ChubBr00,Bradley Chubb,DEN,AFC,AFC West,DE,def_line,55,4,North Carolina St.,ACC,7
DarbRo00,Ronald Darby,DEN,AFC,AFC West,CB,def_backs,21,7,Florida St.,ACC,11
FantNo00,Noah Fant,DEN,AFC,AFC West,TE,off_skill,87,3,Iowa,Big Ten,16
FullKy00,Kyle Fuller,DEN,AFC,AFC West,CB,def_backs,23,8,Virginia Tech,ACC,10
GordMe00,Melvin Gordon,DEN,AFC,AFC West,RB,off_skill,25,7,Wisconsin,Big Ten,16
HintKe00,Kendall Hinton,DEN,AFC,AFC West,WR,off_skill,9,2,Wake Forest,ACC,1
JeudJe00,Jerry Jeudy,DEN,AFC,AFC West,WR,off_skill,10,2,Alabama,SEC,5
KiseMi00,Micah Kiser,DEN,AFC,AFC West,ILB,def_lbs,43,4,Virginia,ACC,2
LockDr00,Drew Lock,DEN,AFC,AFC West,QB,off_skill,3,3,Missouri,SEC,3
McMaBr01,Brandon McManus,DEN,AFC,AFC West,K,spec_teams,8,8,Temple,American,0
MeinQu02,Quinn Meinerz,DEN,AFC,AFC West,OL,off_line,77,1,Wisconsin–Whitewater,D3,9
PatrTi00,Tim Patrick,DEN,AFC,AFC West,WR,off_skill,81,4,Utah,Pac-12,16
SimmJu00,Justin Simmons,DEN,AFC,AFC West,FS,def_backs,31,6,Boston Col.,ACC,17
SurtPa01,Patrick Surtain II,DEN,AFC,AFC West,CB,def_backs,2,1,Alabama,SEC,15
SuttCo00,Courtland Sutton,DEN,AFC,AFC West,WR,off_skill,14,4,SMU,American,16
WillJa10,Javonte Williams,DEN,AFC,AFC West,RB,off_skill,33,1,North Carolina,ACC,1
AlliGe01,Geronimo Allison,DET,NFC,NFC North,WR,off_skill,13,6,Illinois,Big Ten,1
FlowTr00,Trey Flowers,DET,NFC,NFC North,DE,def_line,90,7,Arkansas,SEC,7
GoffJa00,Jared Goff,DET,NFC,NFC North,QB,off_skill,16,6,California,Pac-12,14
HockTJ00,T.J. Hockenson,DET,NFC,NFC North,TE,off_skill,88,3,Iowa,Big Ten,12
OkudJe00,Jeff Okudah,DET,NFC,NFC North,CB,def_backs,1,2,Ohio St.,Big Ten,1
OkwaRo01,Romeo Okwara,DET,NFC,NFC North,DE,def_line,95,6,Notre Dame,Independent,4
RagnFr00,Frank Ragnow,DET,NFC,NFC North,C,off_line,77,4,Arkansas,SEC,4
RaymKa00,Kalif Raymond,DET,NFC,NFC North,WR,off_skill,11,6,Holy Cross,FCS,14
SewePe00,Penei Sewell,DET,NFC,NFC North,T,off_line,58,1,Oregon,Pac-12,16
StxxAm00,Amon-Ra St. Brown,DET,NFC,NFC North,WR,off_skill,14,1,USC,Pac-12,9
SwifDA00,D'Andre Swift,DET,NFC,NFC North,RB,off_skill,32,2,Georgia,SEC,4
WillJa06,Jamaal Williams,DET,NFC,NFC North,RB,off_skill,30,5,BYU,Independent,11
WillTy00,Tyrell Williams,DET,NFC,NFC North,WR,off_skill,6,7,Western Oregon,D2,1
AdamDa01,Davante Adams,GB,NFC,NFC North,WR,off_skill,17,8,Fresno St.,Mountain West,16
AlexJa00,Jaire Alexander,GB,NFC,NFC North,CB,def_backs,23,4,Louisville,ACC,4
AmosAd00,Adrian Amos,GB,NFC,NFC North,FS,def_backs,31,7,Penn St.,Big Ten,17
BakhDa00,David Bakhtiari,GB,NFC,NFC North,OT,off_line,69,9,Colorado,Pac-12,1
BojoCo00,Corey Bojorquez,GB,NFC,NFC North,P,spec_teams,7,4,New Mexico,Mountain West,0
ClarKe01,Kenny Clark,GB,NFC,NFC North,DT,def_line,97,6,UCLA,Pac-12,16
CobbRa00,Randall Cobb,GB,NFC,NFC North,WR,off_skill,18,11,Kentucky,SEC,3
CrosMa20,Mason Crosby,GB,NFC,NFC North,K,spec_teams,2,15,Colorado,Pac-12,0
DillAJ00,AJ Dillon,GB,NFC,NFC North,RB,off_skill,28,2,Boston Col.,ACC,2
GaryRa00,Rashan Gary,GB,NFC,NFC North,DL,def_line,52,3,Michigan,Big Ten,16
JoneAa00,Aaron Jones,GB,NFC,NFC North,RB,off_skill,33,5,Texas-El Paso,C-USA,15
LazaAl00,Allen Lazard,GB,NFC,NFC North,WR,off_skill,13,4,Iowa St.,Big 12,13
LoveJo03,Jordan Love,GB,NFC,NFC North,QB,off_skill,10,1,Utah St.,Mountain West,1
RodgAa00,Aaron Rodgers,GB,NFC,NFC North,QB,off_skill,12,17,California,Pac-12,16
SmitPr00,Preston Smith,GB,NFC,NFC North,DE,def_line,91,7,Mississippi St.,SEC,16
TonyRo00,Robert Tonyan,GB,NFC,NFC North,TE,off_skill,85,4,Indiana St.,FCS,5
ValdMa00,Marquez Valdes-Scantling,GB,NFC,NFC North,WR,off_skill,83,4,South Florida,American,7
BurkRe00,Rex Burkhead,HOU,AFC,AFC South,RB,off_skill,28,9,Nebraska,Big Ten,5
CookBr00,Brandin Cooks,HOU,AFC,AFC South,WR,off_skill,13,8,Oregon St.,Pac-12,16
JohnDa08,David Johnson,HOU,AFC,AFC South,RB,off_skill,31,7,Northern Iowa,FCS,4
KingDe01,Desmond King,HOU,AFC,AFC South,FS,def_backs,25,5,Iowa,Big Ten,12
KirkCh00,Christian Kirksey,HOU,AFC,AFC South,OLB,def_lbs,58,8,Iowa,Big Ten,12
LindPh00,Phillip Lindsay,HOU,AFC,AFC South,RB,off_skill,30,4,Colorado,Pac-12,1
MercWh00,Whitney Mercilus,HOU,AFC,AFC South,DE,def_line,59,10,Illinois,Big Ten,2
MillAn02,Anthony Miller,HOU,AFC,AFC South,WR,off_skill,18,4,Memphis,American,1
ReidJu00,Justin Reid,HOU,AFC,AFC South,FS,def_backs,20,4,Stanford,Pac-12,13
TaylTy00,Tyrod Taylor,HOU,AFC,AFC South,QB,off_skill,5,11,Virginia Tech,ACC,6
TunsLa00,Laremy Tunsil,HOU,AFC,AFC South,OT,off_line,78,6,Mississippi,SEC,5
AlieMo00,Mo Alie-Cox,IND,AFC,AFC South,TE,off_skill,81,4,Virginia Commonwealth,FCS,7
BuckDe00,DeForest Buckner,IND,AFC,AFC South,DT,def_line,99,6,Oregon,Pac-12,16
FishEr00,Eric Fisher,IND,AFC,AFC South,OT,off_line,79,9,Central Michigan,MAC,15
HiltT.00,T.Y. Hilton,IND,AFC,AFC South,WR,off_skill,13,10,Florida International,C-USA,9
HineNy00,Nyheim Hines,IND,AFC,AFC South,RB,off_skill,21,4,North Carolina St.,ACC,4
LeonDa00,Darius Leonard,IND,AFC,AFC South,LB,def_lbs,53,4,South Carolina St.,FCS,16
NelsQu00,Quenton Nelson,IND,AFC,AFC South,OG,off_line,56,4,Notre Dame,Independent,13
PascZa00,Zach Pascal,IND,AFC,AFC South,WR,off_skill,14,4,Old Dominion,C-USA,13
PittMi01,Michael Pittman Jr.,IND,AFC,AFC South,WR,off_skill,11,2,USC,Pac-12,17
RhodXa00,Xavier Rhodes,IND,AFC,AFC South,CB,def_backs,27,9,Florida St.,ACC,13
TaylJo02,Jonathan Taylor,IND,AFC,AFC South,RB,off_skill,28,2,Wisconsin,Big Ten,17
WentCa00,Carson Wentz,IND,AFC,AFC South,QB,off_skill,2,6,North Dakota St.,FCS,17
Ya-SRo00,Rock Ya-Sin,IND,AFC,AFC South,CB,def_backs,26,3,Temple,American,8
AgneJa00,Jamal Agnew,JAX,AFC,AFC South,WR,off_skill,39,5,San Diego,FCS,2
AlleJo03,Josh Allen,JAX,AFC,AFC South,EDGE,def_line,41,3,Kentucky,SEC,15
GrifSh00,Shaquill Griffin,JAX,AFC,AFC South,DB,def_backs,26,5,Central Florida,American,14
HydeCa00,Carlos Hyde,JAX,AFC,AFC South,RB,off_skill,24,8,Ohio St.,Big Ten,2
JackMy00,Myles Jack,JAX,AFC,AFC South,OLB,def_lbs,44,6,UCLA,Pac-12,15
LawrTr00,Trevor Lawrence,JAX,AFC,AFC South,QB,off_skill,16,1,Clemson,ACC,17
RobiJa00,James Robinson,JAX,AFC,AFC South,RB,off_skill,25,2,Illinois St.,FCS,13
ShenLa00,Laviska Shenault Jr.,JAX,AFC,AFC South,WR,off_skill,10,2,Colorado,Pac-12,10
BrowOr00,Orlando Brown Jr.,KC,AFC,AFC West,OT,off_line,57,4,Oklahoma,Big 12,16
ButkHa00,Harrison Butker,KC,AFC,AFC West,K,spec_teams,7,5,Georgia Tech,ACC,0
ClarFr01,Frank Clark,KC,AFC,AFC West,DE,def_line,55,7,Michigan,Big Ten,14
EdwaCl00,Clyde Edwards-Helaire,KC,AFC,AFC West,RB,off_skill,25,2,LSU,SEC,10
HardMe00,Mecole Hardman,KC,AFC,AFC West,WR,off_skill,17,3,Georgia,SEC,8
HillTy00,Tyreek Hill,KC,AFC,AFC West,WR,off_skill,10,6,West Alabama,D2,16
IngrMe00,Melvin Ingram,KC,AFC,AFC West,DE,def_line,24,10,South Carolina,SEC,6
JoneCh09,Chris Jones,KC,AFC,AFC West,DT,def_line,95,6,Mississippi St.,SEC,14
KelcTr00,Travis Kelce,KC,AFC,AFC West,TE,off_skill,87,9,Cincinnati,American,16
MahoPa00,Patrick Mahomes,KC,AFC,AFC West,QB,off_skill,15,5,Texas Tech,Big 12,17
MathTy00,Tyrann Mathieu,KC,AFC,AFC West,CB,def_backs,32,9,LSU,SEC,16
PrinBy00,Byron Pringle,KC,AFC,AFC West,WR,off_skill,13,4,Kansas St.,Big 12,5
SneeLJ00,L'Jarius Sneed,KC,AFC,AFC West,S,def_backs,38,2,Louisiana Tech,C-USA,15
SoreDa01,Daniel Sorensen,KC,AFC,AFC West,S,def_backs,49,8,BYU,Independent,7
WillDa10,Darrel Williams,KC,AFC,AFC West,RB,off_skill,31,4,LSU,SEC,7
AlleKe00,Keenan Allen,LAC,AFC,AFC West,WR,off_skill,13,9,California,Pac-12,16
BosaJo00,Joey Bosa,LAC,AFC,AFC West,DE,def_line,97,6,Ohio St.,Big Ten,16
EkelAu00,Austin Ekeler,LAC,AFC,AFC West,RB,off_skill,30,5,Western St. (CO),D2,16
HarrCh01,Chris Harris Jr.,LAC,AFC,AFC West,CB,def_backs,25,11,Kansas,Big 12,11
HerbJu00,Justin Herbert,LAC,AFC,AFC West,QB,off_skill,10,2,Oregon,Pac-12,17
JackJu01,Justin Jackson,LAC,AFC,AFC West,RB,off_skill,22,4,Northwestern,Big Ten,2
JameDe00,Derwin James,LAC,AFC,AFC West,SS,def_backs,3,4,Florida St.,ACC,15
JoseLi99,Linval Joseph,LAC,AFC,AFC West,DT,def_line,98,12,East Carolina,American,12
SlatRa00,Rashawn Slater,LAC,AFC,AFC West,T,off_line,70,1,Northwestern,Big Ten,16
WillMi07,Mike Williams,LAC,AFC,AFC West,WR,off_skill,81,5,Clemson,ACC,14
BeckOd00,Odell Beckham Jr.,LAR,NFC,NFC West,WR,off_skill,3,8,LSU,SEC,7
DonaAa00,Aaron Donald,LAR,NFC,NFC West,DT,def_line,99,8,Pittsburgh,ACC,17
FloyLe00,Leonard Floyd,LAR,NFC,NFC West,OLB,def_lbs,54,6,Georgia,SEC,17
GayxMa00,Matt Gay,LAR,NFC,NFC West,K,spec_teams,8,3,Utah,Pac-12,0
